canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value,target_name,target_organism
c1ccc(-c2nnc(-c3ccccn3)nc2NC2CCCCC2)cc1,CHEMBL533226,IC50,nM,2162.0,CHEMBL3431938,IC50,nM,2162.0,Glucose transporter,Leishmania mexicana
C=CCNc1cc(-c2ccccn2)nc(-c2ccccn2)n1,CHEMBL531121,IC50,nM,3406.0,CHEMBL3431938,IC50,nM,3406.0,Glucose transporter,Leishmania mexicana
Clc1ccc(Nc2nc(-c3ccccn3)cs2)nc1,CHEMBL546826,IC50,nM,6228.0,CHEMBL3431938,IC50,nM,6228.0,Glucose transporter,Leishmania mexicana
Br.C[C@@H](COc1ccc(-c2ccccc2)cc1)CON1C(N)=NC(N)=NC1(C)C,CHEMBL536671,IC50,nM,4378.0,CHEMBL3431938,IC50,nM,4378.0,Glucose transporter,Leishmania mexicana
CCCCOc1ccc(C(=O)C(CCC(CNC(C)(C)C)C(=O)c2ccc(OCCCC)cc2)CNC(C)(C)C)cc1.Cl,CHEMBL581358,IC50,nM,3413.0,CHEMBL3431938,IC50,nM,3413.0,Glucose transporter,Leishmania mexicana
Br.CCCCCCn1c2c(c(=N)c3c1CCC3)CCCC2,CHEMBL527904,IC50,nM,1212.0,CHEMBL3431938,IC50,nM,1212.0,Glucose transporter,Leishmania mexicana
Cl.N=c1c2c(n(Cc3ccccc3)c3c1CCC3)CCCC2,CHEMBL530217,IC50,nM,7220.0,CHEMBL3431938,IC50,nM,7220.0,Glucose transporter,Leishmania mexicana
CC(=NNC(S)=NCCc1ccccc1)c1ccccn1,CHEMBL530399,IC50,nM,13489.0,CHEMBL3431938,IC50,nM,13489.0,Glucose transporter,Leishmania mexicana
Cc1ccc(Cl)c2sc(N3CCN(C(=O)c4ccc([N+](=O)[O-])o4)CC3)nc12,CHEMBL580698,IC50,nM,3058.0,CHEMBL3431938,IC50,nM,3058.0,Glucose transporter,Leishmania mexicana
Cc1ccc2sc(N3CCN(C(=O)c4ccc([N+](=O)[O-])o4)CC3)nc2c1C,CHEMBL528564,IC50,nM,5007.0,CHEMBL3431938,IC50,nM,5007.0,Glucose transporter,Leishmania mexicana
Cc1ccc(C)c2sc(N3CCN(C(=O)c4ccc([N+](=O)[O-])o4)CC3)nc12,CHEMBL532363,IC50,nM,13490.0,CHEMBL3431938,IC50,nM,13490.0,Glucose transporter,Leishmania mexicana
O=C(c1ccc([N+](=O)[O-])o1)N1CCN(c2nc3c(Cl)cccc3s2)CC1,CHEMBL534214,IC50,nM,7711.0,CHEMBL3431938,IC50,nM,7711.0,Glucose transporter,Leishmania mexicana
CCc1cccc2sc(N3CCN(C(=O)c4ccc([N+](=O)[O-])o4)CC3)nc12,CHEMBL586937,IC50,nM,3936.0,CHEMBL3431938,IC50,nM,3936.0,Glucose transporter,Leishmania mexicana
Cc1ccc(-n2cc(CNCC3CCN(CCO)CC3)c(-c3ccc(F)cc3)n2)cc1,CHEMBL580699,IC50,nM,5768.0,CHEMBL3431938,IC50,nM,5768.0,Glucose transporter,Leishmania mexicana
O=C(c1ccc([N+](=O)[O-])o1)N1CCC(c2cn(Cc3cccc(F)c3)c3ccccc23)CC1,CHEMBL546383,IC50,nM,4496.0,CHEMBL3431938,IC50,nM,4496.0,Glucose transporter,Leishmania mexicana
O=C(c1ccc([N+](=O)[O-])o1)N1CCC(Cc2ccc(C(F)(F)F)cc2)CC1,CHEMBL549075,IC50,nM,7792.0,CHEMBL3431938,IC50,nM,7792.0,Glucose transporter,Leishmania mexicana
COc1cccc(-c2cccc(-c3ccc(NC(=O)c4ccc([N+](=O)[O-])o4)cc3)n2)c1,CHEMBL530513,IC50,nM,2415.0,CHEMBL3431938,IC50,nM,2415.0,Glucose transporter,Leishmania mexicana
CS(=O)(=O)c1cccc2sc(N3CCN(C(=O)c4ccc([N+](=O)[O-])o4)CC3)nc12,CHEMBL587028,IC50,nM,13489.0,CHEMBL3431938,IC50,nM,13489.0,Glucose transporter,Leishmania mexicana
CCc1c(C)nc(-n2nc(C)cc2NC(=O)C(CC)c2ccccc2)[nH]c1=O,CHEMBL588727,IC50,nM,2714.0,CHEMBL3431938,IC50,nM,2714.0,Glucose transporter,Leishmania mexicana
CCc1c(C)nc(-n2nc(C)cc2NC(=O)c2ccc(OC)cc2OC)[nH]c1=O,CHEMBL586186,IC50,nM,3342.0,CHEMBL3431938,IC50,nM,3342.0,Glucose transporter,Leishmania mexicana
CCCc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)C(CC)c2ccccc2)n1,CHEMBL524606,IC50,nM,4898.0,CHEMBL3431938,IC50,nM,4898.0,Glucose transporter,Leishmania mexicana
Cc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)CC(c2ccccc2)c2ccccc2)n1,CHEMBL546912,IC50,nM,4742.0,CHEMBL3431938,IC50,nM,4742.0,Glucose transporter,Leishmania mexicana
Cc1cc(=O)[nH]c(-n2nc(C)cc2NC(=O)C(c2ccccc2)c2ccccc2)n1,CHEMBL529312,IC50,nM,6993.0,CHEMBL3431938,IC50,nM,6993.0,Glucose transporter,Leishmania mexicana
CCOc1ccc2ccccc2c1C(=O)Nc1cc(C)nn1-c1nc(C)cc(=O)[nH]1,CHEMBL534210,IC50,nM,4454.0,CHEMBL3431938,IC50,nM,4454.0,Glucose transporter,Leishmania mexicana
COc1ccc(CC(=O)Nc2ccc(Nc3nc(C)cc(N4CCCC4)n3)cc2)cc1,CHEMBL586109,IC50,nM,4421.0,CHEMBL3431938,IC50,nM,4421.0,Glucose transporter,Leishmania mexicana
Cc1cc(N2CCCC2)nc(Nc2ccc(NC(=O)Cc3ccccc3)cc2)n1,CHEMBL580812,IC50,nM,3749.0,CHEMBL3431938,IC50,nM,3749.0,Glucose transporter,Leishmania mexicana
COc1ccc(Nc2cc(C)nc(Nc3ccc(NC(C)=O)cc3)n2)cc1,CHEMBL548422,IC50,nM,4304.0,CHEMBL3431938,IC50,nM,4304.0,Glucose transporter,Leishmania mexicana
CCC(C)(C)C1CCc2[nH]c3ccccc3c(=O)c2C1,CHEMBL586471,IC50,nM,6643.0,CHEMBL3431938,IC50,nM,6643.0,Glucose transporter,Leishmania mexicana
O=C(Nc1ccc(N2CCN(C(=O)/C=C/c3ccccc3)CC2)c(Cl)c1)c1ccc([N+](=O)[O-])o1,CHEMBL1237267,IC50,nM,13489.0,CHEMBL3431938,IC50,nM,13489.0,Glucose transporter,Leishmania mexicana
O=C(Nc1ccc(N2CCN(Cc3ccccc3Cl)CC2)cc1)c1ccc([N+](=O)[O-])o1,CHEMBL580345,IC50,nM,13489.0,CHEMBL3431938,IC50,nM,13489.0,Glucose transporter,Leishmania mexicana
Br.CCCCCCCCn1c2c(c(=N)c3c1CCC3)CCC2,CHEMBL593052,IC50,nM,394.0,CHEMBL3431938,IC50,nM,394.0,Glucose transporter,Leishmania mexicana
CCCc1ccc(-c2csc(NC(=O)c3ccc([N+](=O)[O-])o3)n2)cc1,CHEMBL528480,IC50,nM,2009.0,CHEMBL3431938,IC50,nM,2009.0,Glucose transporter,Leishmania mexicana
Cc1c(Cl)ccc2sc(N3CCN(C(=O)c4ccc([N+](=O)[O-])o4)CC3)nc12,CHEMBL588062,IC50,nM,4768.0,CHEMBL3431938,IC50,nM,4768.0,Glucose transporter,Leishmania mexicana
COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,CHEMBL423192,IC50,nM,225.0,CHEMBL3431938,IC50,nM,225.0,Glucose transporter,Leishmania mexicana
CC(C)c1ccc(NC(S)=NN=Cc2ccccn2)cc1,CHEMBL548545,IC50,nM,2239.0,CHEMBL3431938,IC50,nM,2239.0,Glucose transporter,Leishmania mexicana
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21,CHEMBL50588,IC50,nM,81.0,CHEMBL3431938,IC50,nM,81.0,Glucose transporter,Leishmania mexicana
Fc1ccc2nc(Nc3nc(-c4ccccn4)cs3)sc2c1,CHEMBL587611,IC50,nM,8337.0,CHEMBL3431938,IC50,nM,8337.0,Glucose transporter,Leishmania mexicana
Cc1ccc(C(NC(=O)Cc2ccccc2)c2ccc3cccnc3c2O)cc1,CHEMBL545822,IC50,nM,5211.0,CHEMBL3431938,IC50,nM,5211.0,Glucose transporter,Leishmania mexicana
Cc1cc(Nc2cccc(C(F)(F)F)c2)nc(NCc2ccccc2)n1,CHEMBL548176,IC50,nM,4818.0,CHEMBL3431938,IC50,nM,4818.0,Glucose transporter,Leishmania mexicana
COc1cc2cc(-c3nc4ccccc4[nH]3)c(N)nc2cc1OC.Cl,CHEMBL531529,IC50,nM,1878.0,CHEMBL3431938,IC50,nM,1878.0,Glucose transporter,Leishmania mexicana
Br.CCCCCCCn1c2c(c(=N)c3c1CCC3)CCCC2,CHEMBL536166,IC50,nM,596.0,CHEMBL3431938,IC50,nM,596.0,Glucose transporter,Leishmania mexicana
Cl.N=c1c2c(n(Cc3cccc(Cl)c3)c3c1CCC3)CCCC2,CHEMBL580609,IC50,nM,2137.0,CHEMBL3431938,IC50,nM,2137.0,Glucose transporter,Leishmania mexicana
Br.CCCCCCn1c2c(c(=N)c3c1CCC3)CCC2,CHEMBL530291,IC50,nM,392.0,CHEMBL3431938,IC50,nM,392.0,Glucose transporter,Leishmania mexicana
COc1ccc(C(c2ccc(N(C)C)cc2)c2ccc(N(C)C)cc2)cc1,CHEMBL531046,IC50,nM,1854.0,CHEMBL3431938,IC50,nM,1854.0,Glucose transporter,Leishmania mexicana
Br.CCCCCCCCn1c2c(c(=N)c3c1CCC3)CCCC2,CHEMBL580918,IC50,nM,471.0,CHEMBL3431938,IC50,nM,471.0,Glucose transporter,Leishmania mexicana
CCCN(CCC)CCCNc1ccc(C(=O)Nc2ccc(C)c(F)c2)cc1[N+](=O)[O-],CHEMBL547775,IC50,nM,2672.0,CHEMBL3431938,IC50,nM,2672.0,Glucose transporter,Leishmania mexicana
COc1cccc(NC(=O)c2ccc(NCCCN3CCC(C)CC3)c([N+](=O)[O-])c2)c1,CHEMBL528186,IC50,nM,5470.0,CHEMBL3431938,IC50,nM,5470.0,Glucose transporter,Leishmania mexicana
CCCN(CCC)CCCNc1ccc(C(=O)Nc2ccc(OCC)cc2)cc1[N+](=O)[O-],CHEMBL548589,IC50,nM,6610.0,CHEMBL3431938,IC50,nM,6610.0,Glucose transporter,Leishmania mexicana
CCN1CCN(Cc2c(O)ccc3c(=O)c(Oc4cc(C)cc(C)c4)c(C(F)(F)F)oc23)CC1,CHEMBL526210,IC50,nM,949.0,CHEMBL3431938,IC50,nM,949.0,Glucose transporter,Leishmania mexicana
CN1CCN(Cc2c(O)ccc3c(=O)c(Oc4ccc(C(C)(C)C)cc4)c(C(F)(F)F)oc23)CC1,CHEMBL533195,IC50,nM,4330.0,CHEMBL3431938,IC50,nM,4330.0,Glucose transporter,Leishmania mexicana
CCCC(N)C(=O)NC1CCN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn4c3c2Oc2ccccc2-4)C1.Cl,CHEMBL587824,IC50,nM,1959.0,CHEMBL3431938,IC50,nM,1959.0,Glucose transporter,Leishmania mexicana
CCCCNc1c(CC)c(C)c(C#N)c2nc3ccccc3n12,CHEMBL537153,IC50,nM,4840.0,CHEMBL3431938,IC50,nM,4840.0,Glucose transporter,Leishmania mexicana
O=C1NC(=S)N/C1=C/C=C/c1ccc([N+](=O)[O-])o1,CHEMBL1237217,IC50,nM,7053.0,CHEMBL3431938,IC50,nM,7053.0,Glucose transporter,Leishmania mexicana
Br.Cc1ccnc(Nc2nc(-c3ccccn3)cs2)c1,CHEMBL586184,IC50,nM,5277.0,CHEMBL3431938,IC50,nM,5277.0,Glucose transporter,Leishmania mexicana
CCOC(=O)c1ccc(Nc2cc(Nc3ccc(C(=O)OCC)cc3)nc(C)n2)cc1,CHEMBL546770,IC50,nM,2998.0,CHEMBL3431938,IC50,nM,2998.0,Glucose transporter,Leishmania mexicana
C[C@@H]1C[C@@H]([C@H](O)CC2CC(=O)NC(=O)C2)C(=O)[C@@H](C)C1,CHEMBL123292,IC50,nM,242.0,CHEMBL3431938,IC50,nM,242.0,Glucose transporter,Leishmania mexicana
Cc1cccnc1Nc1nc(-c2ccccn2)cs1,CHEMBL528694,IC50,nM,2057.0,CHEMBL3431938,IC50,nM,2057.0,Glucose transporter,Leishmania mexicana
Cc1ccc(Nc2nc(-c3ccccn3)cs2)nc1,CHEMBL531534,IC50,nM,2354.0,CHEMBL3431938,IC50,nM,2354.0,Glucose transporter,Leishmania mexicana
Cn1nc2ccc3ccccc3c2nc1=N.I,CHEMBL588318,IC50,nM,4090.0,CHEMBL3431938,IC50,nM,4090.0,Glucose transporter,Leishmania mexicana
COc1ccc(CCNCCCCCCNCCc2ccc(-c3ccccc3)cc2)cc1OC.Cl,CHEMBL530139,IC50,nM,3061.0,CHEMBL3431938,IC50,nM,3061.0,Glucose transporter,Leishmania mexicana
COc1ccc(CCNCCCCCCNCCc2ccc(Cl)cc2)c(Cl)c1OC.Cl,CHEMBL547180,IC50,nM,3284.0,CHEMBL3431938,IC50,nM,3284.0,Glucose transporter,Leishmania mexicana
CCOC(=O)c1cc(=O)c2ccc(OCC#N)cc2o1,CHEMBL581791,IC50,nM,1101.0,CHEMBL3431938,IC50,nM,1101.0,Glucose transporter,Leishmania mexicana
C=CCc1cc(OC)ccc1OCCCOc1c(C)nc(N)nc1N.Cl,CHEMBL535741,IC50,nM,619.0,CHEMBL3431938,IC50,nM,619.0,Glucose transporter,Leishmania mexicana
CCC(CSC1CCCCC1)N(C)CCN(C)C(CC)CSC1CCCCC1.Cl,CHEMBL529064,IC50,nM,6759.0,CHEMBL3431938,IC50,nM,6759.0,Glucose transporter,Leishmania mexicana
Cc1cc(Nc2ccc(C(C)(C)C)cc2)c2[nH]ncc2n1.Cl,CHEMBL533252,IC50,nM,6046.0,CHEMBL3431938,IC50,nM,6046.0,Glucose transporter,Leishmania mexicana
C[C@H](Cc1ccc(CCc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1.Cl,CHEMBL527390,IC50,nM,3064.0,CHEMBL3431938,IC50,nM,3064.0,Glucose transporter,Leishmania mexicana
C[C@H](Cc1ccc(Oc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1.Cl,CHEMBL549093,IC50,nM,4057.0,CHEMBL3431938,IC50,nM,4057.0,Glucose transporter,Leishmania mexicana
C[C@H](Cc1ccc(OCCCCCOc2ccc(C[C@@H](C)NC[C@H](O)c3cccc(Cl)c3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1.Cl,CHEMBL530073,IC50,nM,5061.0,CHEMBL3431938,IC50,nM,5061.0,Glucose transporter,Leishmania mexicana
C[C@H](Cc1ccc(OCCCCCCOc2ccc(C[C@@H](C)N[C@H](C)c3ccccc3)cc2)cc1)NC[C@H](O)c1cccc(Cl)c1.Cl,CHEMBL582393,IC50,nM,3702.0,CHEMBL3431938,IC50,nM,3702.0,Glucose transporter,Leishmania mexicana
Cc1ccc2c(-c3ccc([N+](=O)[O-])o3)cc(C)nc2c1,CHEMBL528032,IC50,nM,5115.0,CHEMBL3431938,IC50,nM,5115.0,Glucose transporter,Leishmania mexicana
Br.N=C1N=C(N)NC2(CCCCC2)N1OCCCOc1cccc2ccccc12,CHEMBL547184,IC50,nM,4704.0,CHEMBL3431938,IC50,nM,4704.0,Glucose transporter,Leishmania mexicana
Br.CC(C)(C)c1ccccc1OCCCON1C(=N)N=C(N)NC1(C)C,CHEMBL588011,IC50,nM,7788.0,CHEMBL3431938,IC50,nM,7788.0,Glucose transporter,Leishmania mexicana
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1cc(OC)c(O)c2Cl,CHEMBL535077,IC50,nM,96.0,CHEMBL3431938,IC50,nM,96.0,Glucose transporter,Leishmania mexicana
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1cc(OC)c(OC)c2Br,CHEMBL547077,IC50,nM,725.0,CHEMBL3431938,IC50,nM,725.0,Glucose transporter,Leishmania mexicana
CCN(CC)CCCSc1ccc(-c2ccc(SCCCN(CC)CC)cc2)cc1,CHEMBL534151,IC50,nM,2096.0,CHEMBL3431938,IC50,nM,2096.0,Glucose transporter,Leishmania mexicana
CCC1=C(CC2NCCc3cc(OC)c(OC)cc32)CC2c3cc(OC)c(OC)cc3CCN2C1,CHEMBL547470,IC50,nM,63.0,CHEMBL3431938,IC50,nM,63.0,Glucose transporter,Leishmania mexicana
Br.CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2c1cc(OC)c(O)c2I,CHEMBL535750,IC50,nM,157.0,CHEMBL3431938,IC50,nM,157.0,Glucose transporter,Leishmania mexicana
Oc1ccc(CCNCc2ccc(OCc3ccccc3)c(OCc3ccccc3)c2)cc1,CHEMBL549164,IC50,nM,2596.0,CHEMBL3431938,IC50,nM,2596.0,Glucose transporter,Leishmania mexicana
CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc3c(cc1c2CN1CCOCC1)OCO3.O=C(O)C(F)(F)F,CHEMBL581065,IC50,nM,2330.0,CHEMBL3431938,IC50,nM,2330.0,Glucose transporter,Leishmania mexicana
COc1cc2nc(N(C)C3CCN(Cc4ccccc4)CC3)nc(N)c2cc1OC,CHEMBL527902,IC50,nM,4087.0,CHEMBL3431938,IC50,nM,4087.0,Glucose transporter,Leishmania mexicana
COc1ccc(Cn2ncc3c4c(N)nc(N)nc4ccc32)cc1OC,CHEMBL587153,IC50,nM,248.0,CHEMBL3431938,IC50,nM,248.0,Glucose transporter,Leishmania mexicana
O=[N+]([O-])c1ccc(/C=N/O)nc1,CHEMBL1237214,IC50,nM,1721.0,CHEMBL3431938,IC50,nM,1721.0,Glucose transporter,Leishmania mexicana
CCc1c(CCNCCCCCCNCCc2ccc(Br)cc2)ccc(OC)c1OC.Cl,CHEMBL549241,IC50,nM,4496.0,CHEMBL3431938,IC50,nM,4496.0,Glucose transporter,Leishmania mexicana
Nc1c(Cl)cc(C(O)CNCCCCCOCCCc2ccc(O)c3ncccc23)cc1Cl.O=C(O)/C=C/C(=O)O,CHEMBL581771,IC50,nM,13489.0,CHEMBL3431938,IC50,nM,13489.0,Glucose transporter,Leishmania mexicana
COc1cccc(CCc2c(CCNCCCCCCNCCc3ccccc3)ccc(OC)c2OC)c1.Cl,CHEMBL587344,IC50,nM,2322.0,CHEMBL3431938,IC50,nM,2322.0,Glucose transporter,Leishmania mexicana
O=C(O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1cccc(-c2ccccc2CNC2Cc3ccccc3C2)c1,CHEMBL528794,IC50,nM,8935.0,CHEMBL3431938,IC50,nM,8935.0,Glucose transporter,Leishmania mexicana
O=C(O)C(F)(F)F.O=S(=O)(NCCN1CCCC1)c1cccc(-c2ccc(CNC3Cc4ccccc4C3)cc2)c1,CHEMBL534875,IC50,nM,4096.0,CHEMBL3431938,IC50,nM,4096.0,Glucose transporter,Leishmania mexicana
Cc1cc(-c2ccc(CNC3Cc4ccccc4C3)cc2)ccc1S(=O)(=O)NCCN1CCCC1.O=C(O)C(F)(F)F,CHEMBL529435,IC50,nM,5622.0,CHEMBL3431938,IC50,nM,5622.0,Glucose transporter,Leishmania mexicana
COc1ccc(CNC2Cc3ccccc3C2)cc1-c1ccc(S(=O)(=O)NCCN2CCCC2)c(F)c1.O=C(O)C(F)(F)F,CHEMBL535027,IC50,nM,4757.0,CHEMBL3431938,IC50,nM,4757.0,Glucose transporter,Leishmania mexicana
Cc1cc(-c2ccc(CNCc3ccc(F)cc3)cc2)ccc1S(=O)(=O)NCCN1CCCC1.O=C(O)C(F)(F)F,CHEMBL586255,IC50,nM,8099.0,CHEMBL3431938,IC50,nM,8099.0,Glucose transporter,Leishmania mexicana
Cc1cc(-c2ccc(CNCc3ccsc3)cc2)ccc1S(=O)(=O)NCCN1CCCC1.O=C(O)C(F)(F)F,CHEMBL524578,IC50,nM,6569.0,CHEMBL3431938,IC50,nM,6569.0,Glucose transporter,Leishmania mexicana
Cc1cc(-c2ccc(CN3Cc4ccccc4C3)cc2)ccc1S(=O)(=O)NCCN1CCCC1.O=C(O)C(F)(F)F,CHEMBL580534,IC50,nM,9868.0,CHEMBL3431938,IC50,nM,9868.0,Glucose transporter,Leishmania mexicana
Cl.N[C@@H](CCNC1CCN(c2cccc(C(F)(F)F)c2)CC1)Cc1ccc(F)c(F)c1,CHEMBL534671,IC50,nM,3022.0,CHEMBL3431938,IC50,nM,3022.0,Glucose transporter,Leishmania mexicana
CN(C)Cc1ccc(-c2ccc(NC(=O)c3ccc4c(=O)n(Cc5ccccc5)cnc4c3)cc2)cc1,CHEMBL537039,IC50,nM,3603.0,CHEMBL3431938,IC50,nM,3603.0,Glucose transporter,Leishmania mexicana
CCCn1cnc2cc(C(=O)Nc3ccc(-c4cccc(CN(C)C)c4)cc3)ccc2c1=O,CHEMBL580496,IC50,nM,13325.0,CHEMBL3431938,IC50,nM,13325.0,Glucose transporter,Leishmania mexicana
CN(C)Cc1cccc(-c2ccc(NC(=O)c3ccc4c(=O)n(CC5CCCO5)cnc4c3)cc2)c1,CHEMBL531880,IC50,nM,8589.0,CHEMBL3431938,IC50,nM,8589.0,Glucose transporter,Leishmania mexicana
Cc1ccc(Cn2cnc3cc(C(=O)Nc4ccc(-c5cccc(CN(C)C)c5)cc4)ccc3c2=O)o1,CHEMBL588127,IC50,nM,5983.0,CHEMBL3431938,IC50,nM,5983.0,Glucose transporter,Leishmania mexicana
CN(C)Cc1cccc(-c2ccc(NC(=O)c3ccc4c(=O)n(C5CCCCC5)cnc4c3)cc2)c1,CHEMBL535475,IC50,nM,740.0,CHEMBL3431938,IC50,nM,740.0,Glucose transporter,Leishmania mexicana
CN(C)Cc1cccc(-c2ccc(NC(=O)c3ccc4c(=O)n(Cc5ccoc5)cnc4c3)cc2)c1,CHEMBL532483,IC50,nM,8656.0,CHEMBL3431938,IC50,nM,8656.0,Glucose transporter,Leishmania mexicana
CN1CCC(Oc2ccc(NC(=O)c3ccc4c(=O)n(Cc5ccccc5)cnc4c3)cc2Cl)CC1,CHEMBL546544,IC50,nM,7538.0,CHEMBL3431938,IC50,nM,7538.0,Glucose transporter,Leishmania mexicana
O=C(Nc1ccc(-c2ccc(CN3CCNCC3)cc2)cc1)c1cccc(Cl)c1.O=C(O)C(F)(F)F,CHEMBL586130,IC50,nM,4623.0,CHEMBL3431938,IC50,nM,4623.0,Glucose transporter,Leishmania mexicana
O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3cccc(Cl)c3)c2n1,CHEMBL534797,IC50,nM,5439.0,CHEMBL3431938,IC50,nM,5439.0,Glucose transporter,Leishmania mexicana
CN1CCCN(Cc2cccc(-c3ccc(NC(=O)c4cccc(Cl)c4)cc3)c2)CC1.O=C(O)C(F)(F)F,CHEMBL527924,IC50,nM,4257.0,CHEMBL3431938,IC50,nM,4257.0,Glucose transporter,Leishmania mexicana
CN1CCCN(Cc2cccc(-c3ccc(NC(=O)c4ccc(Cl)cc4)cc3)c2)CC1.O=C(O)C(F)(F)F,CHEMBL586695,IC50,nM,4300.0,CHEMBL3431938,IC50,nM,4300.0,Glucose transporter,Leishmania mexicana
N#Cc1cccc(C(=O)Nc2ccc(-c3cccc(CN4CCCC4)c3)cc2)c1.O=C(O)C(F)(F)F,CHEMBL547387,IC50,nM,8304.0,CHEMBL3431938,IC50,nM,8304.0,Glucose transporter,Leishmania mexicana
O=C(NC1CCC(N2CCC(c3ccccc3C(F)(F)F)CC2)CC1)c1cc2ccccc2[nH]1,CHEMBL588379,IC50,nM,3766.0,CHEMBL3431938,IC50,nM,3766.0,Glucose transporter,Leishmania mexicana
FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4ccc(CN5CCN(c6ccncc6)CC5)cc4)cc3)nc2c1.O=C(O)C(F)(F)F,CHEMBL533377,IC50,nM,2380.0,CHEMBL3431938,IC50,nM,2380.0,Glucose transporter,Leishmania mexicana
FC(F)(F)c1ccc2[nH]c(-c3ccc(-c4cccc(CN5CCN(c6ccncc6)CC5)c4)cc3)nc2c1.O=C(O)C(F)(F)F,CHEMBL588184,IC50,nM,5129.0,CHEMBL3431938,IC50,nM,5129.0,Glucose transporter,Leishmania mexicana
CC1CCCN1Cc1cccc(-c2ccc(C(=O)NCCOc3ccccc3)s2)c1.O=C(O)C(F)(F)F,CHEMBL530402,IC50,nM,7869.0,CHEMBL3431938,IC50,nM,7869.0,Glucose transporter,Leishmania mexicana
CN1CCCC1CCNCc1cccc(-c2cnc(N(C)C3CCCCC3)nc2)c1,CHEMBL527906,IC50,nM,2097.0,CHEMBL3431938,IC50,nM,2097.0,Glucose transporter,Leishmania mexicana
CCCN(CC1CC1)c1ncc(-c2cccc(CNCCC3CCCN3C)c2)cn1,CHEMBL526234,IC50,nM,3004.0,CHEMBL3431938,IC50,nM,3004.0,Glucose transporter,Leishmania mexicana
CN(CCc1ccccc1)c1ncc(-c2cccc(CNCCC3CCCN3C)c2)cn1,CHEMBL548372,IC50,nM,4081.0,CHEMBL3431938,IC50,nM,4081.0,Glucose transporter,Leishmania mexicana
CN1CCCC1CCNCc1cccc(-c2cnc(N3CCCC(C)(C)C3)nc2)c1,CHEMBL588253,IC50,nM,2565.0,CHEMBL3431938,IC50,nM,2565.0,Glucose transporter,Leishmania mexicana
CN1CCCN(Cc2cccc(-c3ccc(CNC(=O)c4cccc(Cl)c4)c(F)c3)c2)CC1.O=C(O)C(F)(F)F,CHEMBL536161,IC50,nM,7787.0,CHEMBL3431938,IC50,nM,7787.0,Glucose transporter,Leishmania mexicana
Cc1ccc(Nc2nc(C)cc(Nc3cccc(C#N)c3)n2)cc1,CHEMBL547442,IC50,nM,4584.0,CHEMBL3431938,IC50,nM,4584.0,Glucose transporter,Leishmania mexicana
Cc1cc(Nc2cccc(C#N)c2)nc(Nc2ccccc2C)n1,CHEMBL586093,IC50,nM,2959.0,CHEMBL3431938,IC50,nM,2959.0,Glucose transporter,Leishmania mexicana
CCn1c(-c2nonc2N)nc2c(Cl)ncc(O[C@H](CCN)c3ccccc3F)c21.Cl,CHEMBL528447,IC50,nM,7787.0,CHEMBL3431938,IC50,nM,7787.0,Glucose transporter,Leishmania mexicana
CN1CCCC(CN2CCN(Cc3ccc(-c4ccc(-c5nc6ccccc6[nH]5)s4)cc3)CC2)C1.O=C(O)C(F)(F)F,CHEMBL528336,IC50,nM,13489.0,CHEMBL3431938,IC50,nM,13489.0,Glucose transporter,Leishmania mexicana
CC(C)c1ccc(S(=O)(=O)Nc2cccc(CCN3CCC(N4CCCCC4)CC3)c2)cc1,CHEMBL549080,IC50,nM,4383.0,CHEMBL3431938,IC50,nM,4383.0,Glucose transporter,Leishmania mexicana
Cc1cc(Nc2ncc(C#N)c(Nc3ccccc3C(N)=O)n2)ccc1N1CCN(C)CC1.Cl,CHEMBL528849,IC50,nM,751.0,CHEMBL3431938,IC50,nM,751.0,Glucose transporter,Leishmania mexicana
CN1CCN(c2ccc(Nc3ncc(C#N)c(Nc4ccccc4C(N)=O)n3)cc2)CC1.Cl,CHEMBL532270,IC50,nM,3016.0,CHEMBL3431938,IC50,nM,3016.0,Glucose transporter,Leishmania mexicana
